R B BR' U', 4
R B BR' D, 4
R B BR' D', 4
R B U R, 4
R B U R', 4
R B U D, 4
R B U D', 4
R B U' B', 4
R B U' L, 4
R B U' L', 4
R B U' D, 4
R B U' D', 4
R B D R, 4
R B D R', 4
R B D F, 4
R B D F', 4
R B D L, 4
R B D L', 4
R B D BL', 4
R B D BR, 4
R B D BR', 4
R B D' F', 4
R B D' L, 4
R B D' BL, 4
R B D' BL', 4
R B D' B, 4
R B D' B', 4
R B D' BR', 4
R B' R F, 4
R B' R F', 4
R B' R L, 4
R B' R L', 4
R B' R BL, 4
R B' R BL', 4
R B' R B, 4
R B' R B', 4
R B' R BR', 4
R B' R U, 4
R B' R U', 4
R B' R D, 4
R B' R D', 4
R B' R' L, 4
R B' R' L', 4
R B' R' BL, 4
R B' R' BL', 4
R B' R' B, 4
R B' R' BR, 4
R B' R' BR', 4
R B' R' U, 4
R B' R' U', 4
R B' R' D, 4
R B' R' D', 4
R B' L D, 4
R B' L D', 4
R B' L BL, 4
R B' L BL', 4
R B' L R, 4
R B' L R', 4
R B' L BR, 4
R B' L BR', 4
R B' L F, 4
R B' L F', 4
R B' L B, 4
R B' L B', 4
R B' L' B, 4
R B' L' B', 4
R B' L' D, 4
R B' L' D', 4
R B' L' BR, 4
R B' L' BR', 4
R B' L' BL, 4
R B' L' BL', 4
R B' L' R, 4
R B' L' R', 4
R B' BL L, 4
R B' BL B', 4
R B' BL U, 4
R B' BL U', 4
R B' BL D, 4
R B' BL D', 4
R B' BL' L, 4
R B' BL' L', 4
R B' BL' B', 4
R B' BL' U, 4
R B' BL' U', 4
R B' BL' D, 4
R B' BR R, 4
R B' BR R', 4
R B' BR B, 4
R B' BR B', 4
R B' BR U, 4
R B' BR U', 4
R B' BR D, 4
R B' BR D', 4
R B' BR' R, 4
R B' BR' R', 4
R B' BR' B, 4
R B' BR' B', 4
R B' BR' U, 4
R B' BR' U', 4
R B' BR' D, 4
R B' BR' D', 4
R B' U B, 4
R B' U B', 4
R B' U R', 4
R B' U D, 4
R B' U D', 4
R B' U' B, 4
R B' U' B', 4
R B' U' R, 4
R B' U' R', 4
R B' U' D, 4
R B' U' D', 4
R B' D R, 4
R B' D R', 4
R B' D F, 4
R B' D L, 4
R B' D L', 4
R B' D BL', 4
R B' D BR, 4
R B' D BR', 4
R B' D' R, 4
R B' D' F, 4
R B' D' L', 4
R B' D' B, 4
R B' D' B', 4
R BR R F', 4
R BR R L, 4
R BR R B, 4
R BR R B', 4
R BR R BR, 4
R BR R U, 4
R BR R D, 4
R BR R D', 4
R BR R' L', 4
R BR R' B, 4
R BR R' B', 4
R BR R' BR, 4
R BR R' U, 4
R BR R' U', 4
R BR R' D, 4
R BR R' D', 4
R BR B R, 4
R BR B R', 4
R BR B L', 4
R BR B BL, 4
R BR B U, 4
R BR B U', 4
R BR B D, 4
R BR B D', 4
R BR B' R, 4
R BR B' R', 4
R BR B' L, 4
R BR B' L', 4
R BR B' BL, 4
R BR B' BL', 4
R BR B' BR, 4
R BR B' BR', 4
R BR B' U, 4
R BR B' U', 4
R BR B' D, 4
R BR B' D', 4
R BR D L', 4
R BR D BL, 4
R BR D BL', 4
R BR D B, 4
R BR D B', 4
R BR D' R', 4
R BR D' F, 4
R BR D' F', 4
R BR D' B, 4
R BR D' B', 4
R BR D' BR, 4
R BR D' BR', 4
R BR' R F', 4
R BR' R L, 4
R BR' R B, 4
R BR' R B', 4
R BR' R BR, 4
R BR' R U, 4
R BR' R U', 4
R BR' R D, 4
R BR' R D', 4
R BR' R' B, 4
R BR' R' B', 4
R BR' R' BR, 4
R BR' R' BR', 4
R BR' R' U, 4
R BR' R' U', 4
R BR' B R, 4
R BR' B L, 4
R BR' B L', 4
R BR' B BL, 4
R BR' B BL', 4
R BR' B BR, 4
R BR' B BR', 4
R BR' B U, 4
R BR' B U', 4
R BR' B D, 4
R BR' B D', 4
R BR' B' R, 4
R BR' B' R', 4
R BR' B' L, 4
R BR' B' L', 4
R BR' B' BL, 4
R BR' B' BL', 4
R BR' B' U, 4
R BR' B' U', 4
R BR' B' D, 4
R BR' B' D', 4
R BR' U B, 4
R BR' U B', 4
R BR' U R, 4
R BR' U R', 4
R U B D, 4
R U B D', 4
R U B BR, 4
R U B BR', 4
R U B U, 4
R U B U', 4
R U B L, 4
R U B L', 4
R U B BL', 4
R U B R, 4
R U B R', 4
R U B' R, 4
R U B' R', 4
R U B' U, 4
R U B' U', 4
R U B' BL, 4
R U B' BL', 4
R U B' D, 4
R U B' D', 4
R U B' BR, 4
R U B' BR', 4
R U R L, 4
R U R L', 4
R U R B, 4
R U R B', 4
R U R F, 4
R U R U, 4
R U R D, 4
R U R D', 4
R U R' L, 4
R U R' L', 4
R U R' B, 4
R U R' B', 4
R U R' F, 4
R U R' U', 4
R U D BL, 4
R U D BL', 4
R U D B, 4
R U D B', 4
R U D BR, 4
R U D BR', 4
R U D R, 4
R U D R', 4
R U D' L', 4
R U D' B', 4
R U D' BR, 4
R U D' BR', 4
R U D' R, 4
R U D' R', 4
R U D' F, 4
R U D' F', 4
R U' B BR, 4
R U' B R, 4
R U' B R', 4
R U' B L, 4
R U' B L', 4
R U' B U', 4
R U' B D, 4
R U' B D', 4
R U' B' BR', 4
R U' B' R, 4
R U' B' R', 4
R U' B' L, 4
R U' B' L', 4
R U' B' BL, 4
R U' B' U, 4
R U' B' U', 4
R U' B' D, 4
R U' B' D', 4
R U' R D, 4
R U' R D', 4
R U' R U, 4
R U' R B, 4
R U' R B', 4
R U' R L, 4
R U' R L', 4
R U' R' U, 4
R U' R' F, 4
R U' R' F', 4
R U' R' B, 4
R U' R' B', 4
R U' L B, 4
R U' L R, 4
R U' L F', 4
R U' L U, 4
R U' L D, 4
R U' L D', 4
R U' L' B, 4
R U' L' B', 4
R U' L' R, 4
R U' L' R', 4
R U' L' U, 4
R U' L' U', 4
R U' L' D, 4
R U' L' D', 4
R U' D B, 4
R U' D BR, 4
R U' D BR', 4
R U' D R, 4
R U' D R', 4
R U' D BL, 4
R U' D BL', 4
R U' D' BR', 4
R U' D' R, 4
R U' D' R', 4
R U' D' F, 4
R U' D' F', 4
R U' D' L, 4
R U' D' L', 4
R D R L', 4
R D R BL, 4
R D R B, 4
R D R B', 4
R D R D, 4
R D R D', 4
R D R' L, 4
R D R' L', 4
R D R' BL, 4
R D R' B, 4
R D R' B', 4
R D R' U', 4
R D L' B, 4
R D L' B', 4
R D L' U, 4
R D L' U', 4
R D L' D, 4
R D L' D', 4
R D L' BR, 4
R D L' BR', 4
R D L' BL, 4
R D L' BL', 4
R D L' R', 4
R D BL L, 4
R D BL L', 4
R D BL B, 4
R D BL B', 4
R D BL BR, 4
R D BL BR', 4
R D BL' L, 4
R D BL' L', 4
R D BL' B, 4
R D BL' B', 4
R D BL' BR', 4
R D BL' D', 4
R D B R, 4
R D B R', 4
R D B L, 4
R D B L', 4
R D B BL, 4
R D B BL', 4
R D B BR, 4
R D B BR', 4
R D B U, 4
R D B U', 4
R D B D, 4
R D B' R, 4
R D B' R', 4
R D B' L, 4
R D B' L', 4
R D B' BL, 4
R D B' BL', 4
R D B' BR, 4
R D B' BR', 4
R D B' U, 4
R D B' D, 4
R D BR B, 4
R D BR B', 4
R D BR D, 4
R D BR D', 4
R D BR' R, 4
R D BR' R', 4
R D BR' B, 4
R D BR' B', 4
R D' R F, 4
R D' R F', 4
R D' R L', 4
R D' R B, 4
R D' R B', 4
R D' R U, 4
R D' R U', 4
R D' R D, 4
R D' R D', 4
R D' R' F, 4
R D' R' L, 4
R D' R' L', 4
R D' R' B, 4
R D' F BR', 4
R D' F' R', 4
R D' F' L, 4
R D' F' L', 4
R D' L U, 4
R D' L U', 4
R D' L R, 4
R D' L R', 4
R D' L BR, 4
R D' L BR', 4
R D' L F, 4
R D' L F', 4
R D' L B, 4
R D' L B', 4
R D' L' B, 4
R D' L' B', 4
R D' L' U, 4
R D' L' U', 4
R D' L' D, 4
R D' L' D', 4
R D' L' BR', 4
R D' L' BL, 4
R D' L' BL', 4
R D' L' R, 4
R D' L' R', 4
R D' BR B, 4
R D' BR D, 4
R D' BR D', 4
R D' BR' R, 4
R D' BR' R', 4
R D' BR' B, 4
R D' BR' B', 4
R' F R F, 4
R' F R L, 4
R' F R L', 4
R' F R B, 4
R' F R B', 4
R' F R U', 4
R' F R' F', 4
R' F R' L, 4
R' F R' L', 4
R' F R' B, 4
R' F R' B', 4
R' F R' BR, 4
R' F R' U', 4
R' F R' D, 4
R' F R' D', 4
R' F L D', 4
R' F L BL, 4
R' F L BL', 4
R' F L R, 4
R' F L R', 4
R' F L F, 4
R' F L F', 4
R' F L' B, 4
R' F L' B', 4
R' F L' U, 4
R' F L' U', 4
R' F L' F, 4
R' F L' F', 4
R' F L' D, 4
R' F L' D', 4
R' F L' BL, 4
R' F L' BL', 4
R' F L' R', 4
R' F B R', 4
R' F B L, 4
R' F B L', 4
R' F B BL', 4
R' F B U, 4
R' F B U', 4
R' F B D, 4
R' F B D', 4
R' F B' R, 4
R' F B' L, 4
R' F B' L', 4
R' F B' BR, 4
R' F B' U, 4
R' F B' U', 4
R' F B' D, 4
R' L D L, 4
R' L D L', 4
R' L D U', 4
R' L D R', 4
R' L D BR, 4
R' L D BR', 4
R' L D F, 4
R' L D F', 4
R' L D' BL, 4
R' L D' BL', 4
R' L D' U, 4
R' L D' U', 4
R' L D' R, 4
R' L D' R', 4
R' L D' BR, 4
R' L D' BR', 4
R' L D' F, 4
R' L D' F', 4
R' L D' B, 4
R' L D' B', 4
R' L BL U, 4
R' L BL U', 4
R' L BL R', 4
R' L BL F, 4
R' L BL F', 4
R' L BL' D', 4
R' L BL' R, 4
R' L BL' R', 4
R' L BL' F, 4
R' L BL' F', 4
R' L U L, 4
R' L U R, 4
R' L U R', 4
R' L U F, 4
R' L U F', 4
R' L U' L, 4
R' L U' R', 4
R' L U' F, 4
R' L U' F', 4
R' L R D, 4
R' L R L', 4
R' L R U, 4
R' L R U', 4
R' L R F, 4
R' L R F', 4
R' L R B, 4
R' L R B', 4
R' L R' D', 4
R' L R' L', 4
R' L R' U, 4
R' L R' BR, 4
R' L R' BR', 4
R' L R' F, 4
R' L R' F', 4
R' L R' B, 4
R' L R' B', 4
R' L F L, 4
R' L F L', 4
R' L F R, 4
R' L F R', 4
R' L F D', 4
R' L F' R, 4
R' L F' R', 4
R' L F' D, 4
R' L F' D', 4
R' L F' B, 4
R' L F' B', 4
R' L B D', 4
R' L B BL, 4
R' L B BL', 4
R' L B L, 4
R' L B R, 4
R' L B R', 4
R' L B' D', 4
R' L B' L, 4
R' L B' R, 4
R' L B' BR', 4
R' L' B L', 4
R' L' B F, 4
R' L' B F', 4
R' L' B D, 4
R' L' B D', 4
R' L' B BL, 4
R' L' B' F, 4
R' L' B' F', 4
R' L' B' D, 4
R' L' B' D', 4
R' L' B' BR, 4
R' L' B' BL', 4
R' L' B' R, 4
R' L' B' R', 4
R' L' U B, 4
R' L' U B', 4
R' L' U F, 4
R' L' U F', 4
R' L' U D, 4
R' L' U D', 4
R' L' U BL, 4
R' L' U BL', 4
R' L' U' L, 4
R' L' U' F', 4
R' L' U' D, 4
R' L' U' D', 4
R' L' U' BL, 4
R' L' U' R, 4
R' L' U' R', 4
R' L' F L, 4
R' L' F L', 4
R' L' F D, 4
R' L' F D', 4
R' L' F' L, 4
R' L' F' L', 4
R' L' F' D, 4
R' L' F' D', 4
R' L' F' BL', 4
R' L' F' R, 4
R' L' F' R', 4
R' L' D B, 4
R' L' D B', 4
R' L' D L, 4
R' L' D L', 4
R' L' D F, 4
R' L' D BR, 4
R' L' D BR', 4
R' L' D BL', 4
R' L' D R', 4
R' L' D' B, 4
R' L' D' B', 4
R' L' D' F, 4
R' L' D' F', 4
R' L' D' BR, 4
R' L' D' BR', 4
R' L' D' BL, 4
R' L' D' BL', 4
R' L' D' R, 4
R' L' D' R', 4
R' L' BL L', 4
R' L' BL D, 4
R' L' BL D', 4
R' L' BL' D', 4
R' L' BL' L, 4
R' L' BL' L', 4
R' L' BL' R, 4
R' L' BL' R', 4
R' L' R U, 4
R' L' R L, 4
R' L' R L', 4
R' L' R D, 4
R' L' R' B, 4
R' L' R' U, 4
R' L' R' D, 4
R' L' R' BR, 4
R' L' R' BR', 4
R' B R L, 4
R' B R BL, 4
R' B R BL', 4
R' B R B', 4
R' B R U, 4
R' B R U', 4
R' B R D, 4
R' B R D', 4
R' B R' L, 4
R' B R' L', 4
R' B R' U, 4
R' B R' D, 4
R' B R' D', 4
R' B L D, 4
R' B L D', 4
R' B L BL, 4
R' B L BL', 4
R' B L R, 4
R' B L R', 4
R' B L F, 4
R' B L F', 4
R' B L B', 4
R' B L' B, 4
R' B L' U', 4
R' B L' F, 4
R' B L' F', 4
R' B L' D, 4
R' B L' D', 4
R' B L' BL, 4
R' B L' R, 4
R' B L' R', 4
R' B BL L, 4
R' B BL B, 4
R' B BL B', 4
R' B BL U, 4
R' B BL D, 4
R' B BL D', 4
R' B BL' L, 4
R' B BL' L', 4
R' B BL' U', 4
R' B BL' D, 4
R' B BL' D', 4
R' B U L, 4
R' B U L', 4
R' B U D, 4
R' B U D', 4
R' B U' B', 4
R' B U' L, 4
R' B U' L', 4
R' B U' D, 4
R' B U' D', 4
R' B D R, 4
R' B D R', 4
R' B D F, 4
R' B D F', 4
R' B D L, 4
R' B D L', 4
R' B D BL, 4
R' B D BL', 4
R' B D B, 4
R' B D B', 4
R' B D BR, 4
R' B D BR', 4
R' B D' R, 4
R' B D' R', 4
R' B D' F, 4
R' B D' F', 4
R' B D' L, 4
R' B D' L', 4
R' B D' BL, 4
R' B D' BL', 4
R' B D' B', 4
R' B D' BR, 4
R' B D' BR', 4
R' B' R F', 4
R' B' R L, 4
R' B' R L', 4
R' B' R B, 4
R' B' R B', 4
R' B' R BR, 4
R' B' R BR', 4
R' B' R U, 4
R' B' R U', 4
R' B' R D, 4
R' B' R' L', 4
R' B' R' B', 4
R' B' R' U, 4
R' B' R' U', 4
R' B' R' D, 4
R' B' R' D', 4
R' B' L D, 4
R' B' L D', 4
R' B' L BL, 4
R' B' L BL', 4
R' B' L R, 4
R' B' L R', 4
R' B' L BR, 4
R' B' L BR', 4
R' B' L F, 4
R' B' L' B, 4
R' B' L' B', 4
R' B' L' U, 4
R' B' L' U', 4
R' B' L' F, 4
R' B' L' F', 4
R' B' L' D, 4
R' B' L' D', 4
R' B' L' BR, 4
R' B' L' BR', 4
R' B' L' BL', 4
R' B' L' R, 4
R' B' L' R', 4
R' B' BR R, 4
R' B' BR R', 4
R' B' BR B, 4
R' B' BR U', 4
R' B' BR D, 4
R' B' BR' R, 4
R' B' BR' D, 4
R' B' BR' D', 4
R' B' U L, 4
R' B' U L', 4
R' B' U R, 4
R' B' U R', 4
R' B' U D, 4
R' B' U D', 4
R' B' U' R, 4
R' B' U' R', 4
R' B' U' L, 4
R' B' U' L', 4
R' B' U' D, 4
R' B' U' D', 4
R' B' D R, 4
R' B' D R', 4
R' B' D F, 4
R' B' D B', 4
R' B' D BR, 4
R' B' D BR', 4
R' B' D' R, 4
R' B' D' R', 4
R' B' D' F, 4
R' B' D' F', 4
R' B' D' L, 4
R' B' D' L', 4
R' B' D' BR', 4
R' U' R U, 4
R' U' R B, 4
R' U' R B', 4
R' U' R L, 4
R' U' R' L', 4
R' U' R' D, 4
R' U' R' D', 4
R' U' R' B, 4
R' U' R' B', 4
R' U' L R, 4
R' U' L R', 4
R' U' L F, 4
R' U' L F', 4
R' U' L BL, 4
R' U' L BL', 4
R' U' L U, 4
R' U' L U', 4
R' U' L D, 4
R' U' L D', 4
R' U' L' B, 4
R' U' L' B', 4
R' U' L' R, 4
R' U' L' R', 4
R' U' L' F, 4
R' U' L' F', 4
R' U' L' BL, 4
R' U' L' U, 4
R' U' L' U', 4
R' U' L' D, 4
R' U' L' D', 4
R' U' D B, 4
R' U' D B', 4
R' U' D BR, 4
R' U' D BR', 4
R' U' D R, 4
R' U' D R', 4
R' U' D F, 4
R' U' D F', 4
R' U' D L, 4
R' U' D' R, 4
R' U' D' R', 4
R' U' D' F, 4
R' U' D' F', 4
R' U' D' L, 4
R' U' D' L', 4
R' U' D' BL, 4
R' D R L', 4
R' D R B, 4
R' D R B', 4
R' D R BR', 4
R' D R U', 4
R' D R' L, 4
R' D R' L', 4
R' D R' BR, 4
R' D R' BR', 4
R' D R' U, 4
R' D R' U', 4
R' D R' D, 4
R' D R' D', 4
R' D F R, 4
R' D F R', 4
R' D F L, 4
R' D F L', 4
R' D F B, 4
R' D F B', 4
R' D F BR', 4
R' D F' L', 4
R' D F' B', 4
R' D F' D, 4
R' D F' D', 4
R' D B R, 4
R' D B R', 4
R' D B L, 4
R' D B L', 4
R' D B BL, 4
R' D B BL', 4
R' D B U, 4
R' D B U', 4
R' D B D, 4
R' D B D', 4
R' D B' R, 4
R' D B' R', 4
R' D B' L, 4
R' D B' L', 4
R' D B' BR, 4
R' D B' BR', 4
R' D B' U, 4
R' D B' U', 4
R' D BR R, 4
R' D BR B, 4
R' D BR B', 4
R' D BR D', 4
R' D' R L, 4
R' D' R L', 4
R' D' R BL', 4
R' D' R B, 4
R' D' R B', 4
R' D' R' L', 4
R' D' R' BL', 4
R' D' R' D, 4
R' D' R' D', 4
R' D' F R, 4
R' D' F R', 4
R' D' F L', 4
R' D' F BL, 4
R' D' F B, 4
R' D' F' L, 4
R' D' F' L', 4
R' D' F' BL', 4
R' D' F' B, 4
R' D' F' D, 4
R' D' F' D', 4
R' D' L D', 4
R' D' L BL, 4
R' D' L BL', 4
R' D' L U', 4
R' D' L R, 4
R' D' L R', 4
R' D' L F, 4
R' D' L F', 4
R' D' L B', 4
R' D' L' B', 4
R' D' L' U, 4
R' D' L' F', 4
R' D' L' D', 4
R' D' L' BL, 4
R' D' L' R, 4
R' D' BL L, 4
R' D' BL L', 4
R' D' BL B, 4
R' D' BL B', 4
R' D' BL' L, 4
R' D' BL' L', 4
R' D' BL' B, 4
R' D' BL' B', 4
R' D' B R, 4
R' D' B L, 4
R' D' B L', 4
R' D' B BL, 4
R' D' B BL', 4
R' D' B U, 4
R' D' B U', 4
R' D' B D, 4
R' D' B D', 4
R L D BL' D', 5
R L D BL' U, 5
R L D BL' U', 5
R L D BL' R, 5
R L D BL' R', 5
R L D BL' BR, 5
R L D BL' BR', 5
R L D BL' F, 5
R L D BL' F', 5
R L D BL' B, 5
R L D BL' B', 5
R L D U L', 5
R L D U R, 5
R L D U R', 5
R L D U BR, 5
R L D U BR', 5
R L D U F, 5
R L D U F', 5
R L D U B, 5
R L D U B', 5
R L D U' L, 5
R L D U' L', 5
R L D U' R, 5
R L D U' R', 5
R L D U' BR, 5
R L D U' BR', 5
R L D U' F, 5
R L D U' F', 5
R L D U' B, 5
R L D U' B', 5
R L D R D, 5
R L D R D', 5
R L D R L, 5
R L D R L', 5
R L D R U, 5
R L D R U', 5
R L D R F, 5
R L D R F', 5
R L D R' D, 5
R L D R' L, 5
R L D R' L', 5
R L D R' U, 5
R L D R' U', 5
R L D R' BR, 5
R L D R' BR', 5
R L D R' F, 5
R L D R' F', 5
R L D R' B, 5
R L D R' B', 5
R L D BR D, 5
R L D BR D', 5
R L D BR R, 5
R L D BR R', 5
R L D BR F, 5
R L D BR F', 5
R L D BR' D, 5
R L D BR' D', 5
R L D BR' R', 5
R L D BR' F, 5
R L D BR' F', 5
R L D BR' B, 5
R L D BR' B', 5
R L D F R, 5
R L D F R', 5
R L D F D, 5
R L D F B, 5
R L D F B', 5
R L D F' R, 5
R L D F' L, 5
R L D F' L', 5
R L D F' B, 5
R L D F' B', 5
R L D B BL, 5
R L D B BL', 5
R L D B L, 5
R L D B L', 5
R L D B U, 5
R L D B U', 5
R L D B R, 5
R L D B R', 5
R L D B BR, 5
R L D B BR', 5
R L D B' D, 5
R L D B' D', 5
R L D B' BL, 5
R L D B' BL', 5
R L D B' L, 5
R L D B' L', 5
R L D B' U', 5
R L D B' R, 5
R L D B' R', 5
